movie_id,genre
322259,Crime
322259,Thriller
1754656,Adventure
1754656,Animation
1754656,Drama
1754656,Family
1754656,Fantasy
427392,Sci-Fi
427392,Thriller
131704,Adventure
131704,Animation
131704,Comedy
131704,Family
131704,Fantasy
2709768,Animation
2709768,Comedy
2709768,Family
311429,Action
311429,Adventure
311429,Fantasy
311429,Sci-Fi
1690953,Animation
1690953,Comedy
1690953,Family
1690953,Sci-Fi
116629,Action
116629,Adventure
116629,Sci-Fi
119567,Action
119567,Adventure
119567,Sci-Fi
351283,Adventure
351283,Animation
351283,Comedy
351283,Family
206634,Drama
206634,Sci-Fi
206634,Thriller
120903,Action
120903,Adventure
120903,Sci-Fi
493464,Action
493464,Crime
493464,Fantasy
493464,Thriller
117500,Action
117500,Adventure
117500,Thriller
438097,Action
438097,Adventure
438097,Animation
438097,Comedy
438097,Family
438097,Fantasy
343660,Comedy
343660,Romance
427327,Comedy
427327,Drama
427327,Family
427327,Music
427327,Musical
427327,Romance
204313,Horror
204313,Mystery
204313,Thriller
141369,Action
141369,Adventure
141369,Comedy
141369,Family
141369,Sci-Fi
1670345,Crime
1670345,Mystery
1670345,Thriller
1375670,Comedy
362227,Comedy
362227,Drama
3489184,Drama
3489184,Fantasy
3489184,Horror
3489184,Thriller
785006,Comedy
785006,Family
190865,Action
190865,Adventure
190865,Drama
190865,Thriller
472062,Biography
472062,Comedy
472062,Drama
472062,History
307453,Adventure
307453,Animation
307453,Comedy
307453,Family
443489,Drama
443489,Music
443489,Musical
874936,Crime
874936,Drama
874936,Mystery
377471,Comedy
377471,Crime
377471,Music
408306,Drama
408306,History
408306,Thriller
314353,Action
314353,Drama
314353,Thriller
314353,War
1103153,Action
1103153,Comedy
1103153,Romance
1103153,Thriller
1638355,Action
1638355,Adventure
1638355,Comedy
371246,Comedy
371246,Drama
371246,Romance
385880,Animation
385880,Comedy
385880,Family
385880,Fantasy
385880,Mystery
219965,Comedy
219965,Crime
219965,Drama
219965,Romance
113071,Action
113071,Adventure
113071,Romance
113071,Thriller
166485,Drama
166485,History
166485,Romance
1253864,Action
1253864,Drama
1253864,Fantasy
1253864,Romance
340163,Action
340163,Crime
340163,Drama
340163,Mystery
340163,Thriller
120913,Action
120913,Adventure
120913,Animation
120913,Family
120913,Sci-Fi
329717,Action
329717,Comedy
329717,Crime
329717,Thriller
120157,Action
120157,Drama
120157,Sci-Fi
806203,Drama
806203,Horror
806203,Sci-Fi
806203,Thriller
166276,Animation
166276,Comedy
166276,Fantasy
377062,Action
377062,Adventure
377062,Drama
377062,Thriller
217869,Drama
217869,Mystery
217869,Sci-Fi
217869,Thriller
2293640,Action
2293640,Animation
2293640,Comedy
2293640,Family
2293640,Sci-Fi
978764,Action
978764,Fantasy
120832,Crime
120832,Mystery
120832,Thriller
120184,Drama
120184,Mystery
120184,Sci-Fi
120184,Thriller
1985949,Action
1985949,Animation
1985949,Comedy
1985949,Family
770752,Action
770752,Adventure
770752,Comedy
770752,Romance
770752,Thriller
1201167,Comedy
1201167,Drama
431197,Action
431197,Drama
431197,Thriller
415306,Action
415306,Comedy
415306,Sport
240462,Comedy
240462,Family
240462,Fantasy
112573,Biography
112573,Drama
112573,History
112573,War
418763,Action
418763,Drama
418763,War
462538,Adventure
462538,Animation
462538,Comedy
268995,Drama
268995,Romance
132245,Action
132245,Drama
132245,Sport
338512,Adventure
338512,Drama
338512,Family
368447,Drama
368447,Mystery
368447,Romance
368447,Thriller
118998,Comedy
118998,Family
118998,Fantasy
286106,Drama
286106,Sci-Fi
286106,Thriller
298148,Adventure
298148,Animation
298148,Comedy
298148,Family
298148,Fantasy
298148,Romance
317219,Adventure
317219,Animation
317219,Comedy
317219,Family
317219,Sport
163187,Comedy
163187,Romance
295701,Action
295701,Adventure
295701,Thriller
2279373,Adventure
2279373,Animation
2279373,Comedy
2279373,Family
2279373,Fantasy
117438,Crime
117438,Thriller
361748,Adventure
361748,Drama
361748,War
102057,Adventure
102057,Comedy
102057,Family
102057,Fantasy
1267297,Action
1267297,Adventure
99423,Action
99423,Thriller
257076,Action
257076,Adventure
257076,Crime
257076,Thriller
2647544,Adventure
2647544,Drama
2647544,Fantasy
2647544,Mystery
2647544,Thriller
259711,Fantasy
259711,Mystery
259711,Romance
259711,Sci-Fi
259711,Thriller
452637,Drama
452637,Fantasy
452637,Mystery
452637,Thriller
370263,Action
370263,Horror
370263,Sci-Fi
370263,Thriller
1231580,Animation
1231580,Comedy
1231580,Family
1231580,Fantasy
1231580,Music
277434,Action
277434,Drama
277434,History
277434,War
2302755,Action
2302755,Thriller
120844,Action
120844,Adventure
120844,Sci-Fi
120844,Thriller
1217613,Action
1217613,Sci-Fi
319061,Adventure
319061,Drama
319061,Fantasy
111742,Drama
111742,Horror
111742,Romance
111742,Thriller
1568911,Drama
1568911,War
2177771,Drama
2177771,War
96754,Adventure
96754,Drama
96754,Sci-Fi
96754,Thriller
1027718,Drama
829150,Action
829150,Drama
829150,Fantasy
829150,Horror
829150,War
133952,Action
133952,Thriller
486655,Adventure
486655,Family
486655,Fantasy
486655,Romance
120102,Adventure
120102,Biography
120102,Drama
120102,History
120102,War
1578275,Comedy
1578275,Drama
280486,Action
280486,Adventure
280486,Comedy
280486,Thriller
419706,Action
419706,Adventure
419706,Horror
419706,Sci-Fi
297181,Action
297181,Adventure
297181,Comedy
297181,Thriller
1496025,Action
1496025,Fantasy
1496025,Horror
1336608,Comedy
1336608,Drama
1336608,Musical
1336608,Romance
251114,Drama
251114,War
1448755,Action
1448755,Crime
1448755,Thriller
246894,Action
246894,Sci-Fi
246894,Sport
308208,Action
308208,Crime
308208,Sci-Fi
308208,Thriller
120696,Action
120696,Crime
120696,Drama
120696,Thriller
181739,Action
181739,Adventure
181739,Animation
181739,Comedy
181739,Crime
181739,Family
181739,Fantasy
884726,Adventure
884726,Animation
884726,Family
884726,Fantasy
884726,Musical
2717822,Action
2717822,Crime
2717822,Drama
2717822,Mystery
2717822,Thriller
346156,Action
346156,Adventure
346156,Mystery
346156,Sci-Fi
346156,Thriller
430912,Crime
430912,Mystery
430912,Thriller
1211956,Action
1211956,Crime
1211956,Mystery
1211956,Sci-Fi
1211956,Thriller
1043726,Action
1043726,Adventure
1043726,Fantasy
164184,Action
164184,Drama
164184,Thriller
1325004,Adventure
1325004,Drama
1325004,Fantasy
1325004,Romance
227445,Crime
227445,Drama
227445,Thriller
1323594,Animation
1323594,Comedy
1323594,Family
113845,Action
113845,Comedy
113845,Crime
113845,Drama
113845,Thriller
2637276,Comedy
1186830,Adventure
1186830,Drama
1186830,History
1186830,Romance
132347,Action
132347,Comedy
132347,Fantasy
132347,Sci-Fi
480687,Comedy
480687,Romance
140352,Biography
140352,Drama
140352,Thriller
2025690,Action
2025690,Drama
2025690,History
2025690,Thriller
758774,Action
758774,Drama
758774,Thriller
427152,Comedy
1611224,Action
1611224,Fantasy
1611224,Horror
137494,Action
137494,Crime
137494,Romance
137494,Thriller
1828327,Comedy
120902,Drama
120902,Mystery
120902,Sci-Fi
120902,Thriller
462396,Action
462396,Adventure
462396,Fantasy
462396,War
120815,Action
120815,Drama
120815,War
2369135,Action
2369135,Crime
2369135,Drama
2369135,Thriller
207201,Comedy
207201,Fantasy
207201,Romance
268380,Adventure
268380,Animation
268380,Comedy
268380,Family
285531,Drama
285531,Horror
285531,Sci-Fi
285531,Thriller
443272,Biography
443272,Drama
443272,History
443272,War
133093,Action
133093,Sci-Fi
112384,Adventure
112384,Drama
112384,History
100802,Action
100802,Sci-Fi
304669,Comedy
304669,Family
304669,Fantasy
1707386,Drama
1707386,Musical
1707386,Romance
128853,Comedy
128853,Drama
128853,Romance
838283,Comedy
120746,Action
120746,Adventure
120746,Comedy
120746,Romance
120746,Thriller
120746,Western
1231583,Comedy
1231583,Drama
186566,Action
186566,Adventure
186566,Thriller
106582,Action
106582,Adventure
106582,Thriller
115759,Action
115759,Crime
115759,Thriller
219854,Comedy
219854,Family
219854,Fantasy
469641,Drama
469641,History
469641,Thriller
304415,Drama
1645170,Comedy
1645170,Romance
120663,Drama
120663,Mystery
120663,Thriller
1823664,Comedy
1823664,Drama
1823664,Family
1823664,Musical
2381941,Comedy
2381941,Crime
2381941,Drama
2381941,Romance
1596350,Action
1596350,Comedy
1596350,Romance
359013,Action
359013,Adventure
359013,Fantasy
359013,Horror
359013,Sci-Fi
359013,Thriller
87985,Action
87985,Drama
87985,War
119942,Comedy
119942,Drama
1855325,Action
1855325,Horror
1855325,Sci-Fi
1855325,Thriller
452608,Action
452608,Sci-Fi
452608,Thriller
116908,Action
116908,Crime
116908,Drama
116908,Mystery
116908,Thriller
228750,Action
228750,Drama
228750,Thriller
406375,Action
406375,Adventure
406375,Comedy
406375,Family
406375,Fantasy
406375,Sci-Fi
137523,Drama
758794,Drama
758794,Sport
3877200,Crime
3877200,Drama
3877200,Mystery
102070,Action
102070,Adventure
102070,Comedy
219952,Comedy
219952,Crime
1418377,Action
1418377,Fantasy
1418377,Sci-Fi
1418377,Thriller
380599,Crime
380599,Drama
357277,Action
357277,Crime
357277,Fantasy
357277,Thriller
458481,Action
458481,Crime
458481,Thriller
156934,Drama
156934,Mystery
156934,Romance
2719848,Adventure
2719848,Biography
2719848,Drama
2719848,History
2719848,Sport
2719848,Thriller
396171,Crime
396171,Drama
396171,Fantasy
295178,Action
295178,Comedy
295178,Crime
375568,Action
375568,Animation
375568,Comedy
375568,Family
375568,Sci-Fi
107290,Adventure
107290,Sci-Fi
107290,Thriller
111756,Adventure
111756,Biography
111756,Crime
111756,Drama
111756,Western
109444,Action
109444,Crime
109444,Drama
109444,Thriller
3672840,Action
3672840,Adventure
3672840,Drama
3672840,History
430304,Comedy
430304,Crime
141926,Action
141926,War
112346,Comedy
112346,Drama
112346,Romance
811138,Comedy
811138,Romance
811138,Sport
233142,Action
233142,Comedy
233142,Crime
233142,Thriller
3460252,Crime
3460252,Drama
3460252,Mystery
3460252,Thriller
3460252,Western
445934,Comedy
445934,Sport
1411704,Adventure
1411704,Animation
1411704,Comedy
1411704,Family
1411704,Fantasy
416449,Action
416449,Drama
416449,Fantasy
416449,War
290002,Comedy
290002,Romance
822832,Comedy
822832,Drama
822832,Family
120689,Crime
120689,Drama
120689,Fantasy
120689,Mystery
486946,Action
486946,Adventure
486946,Comedy
371606,Adventure
371606,Animation
371606,Comedy
371606,Family
371606,Sci-Fi
2267998,Crime
2267998,Drama
2267998,Mystery
2267998,Thriller
258463,Action
258463,Mystery
258463,Thriller
113189,Action
113189,Adventure
113189,Thriller
144214,Drama
144214,Mystery
144214,Thriller
120382,Comedy
120382,Drama
120382,Sci-Fi
120794,Adventure
120794,Animation
120794,Biography
120794,Drama
120794,Family
120794,Fantasy
120794,Musical
317303,Comedy
317303,Family
1272878,Action
1272878,Comedy
1272878,Crime
1272878,Drama
1272878,Thriller
239395,Action
239395,Comedy
239395,Family
239395,Fantasy
317740,Action
317740,Crime
317740,Thriller
313737,Comedy
313737,Romance
120587,Adventure
120587,Animation
120587,Comedy
120587,Family
1078940,Comedy
99371,Action
99371,Drama
99371,Sport
452598,Adventure
452598,Comedy
452598,Family
4046784,Action
4046784,Sci-Fi
4046784,Thriller
879870,Drama
879870,Romance
218967,Comedy
218967,Drama
218967,Fantasy
218967,Romance
1245526,Action
1245526,Comedy
1245526,Crime
1245526,Thriller
146838,Drama
146838,Sport
119314,Drama
119314,Romance
119314,Western
369339,Crime
369339,Drama
369339,Thriller
277296,Action
277296,Adventure
277296,Fantasy
277296,Thriller
349710,Action
349710,Drama
349710,Thriller
149261,Action
149261,Sci-Fi
149261,Thriller
1477715,Documentary
1477715,Music
1598778,Drama
1598778,Thriller
257568,Action
257568,Adventure
257568,Comedy
257568,Crime
327597,Animation
327597,Family
327597,Fantasy
949731,Sci-Fi
949731,Thriller
328107,Action
328107,Crime
328107,Drama
328107,Thriller
393735,Comedy
393735,Family
393735,Fantasy
335438,Comedy
335438,Crime
116705,Comedy
116705,Family
167190,Action
167190,Fantasy
167190,Horror
167190,Sci-Fi
120633,Drama
1623288,Adventure
1623288,Animation
1623288,Comedy
1623288,Family
1623288,Fantasy
119395,Action
119395,Adventure
119395,Crime
119395,Thriller
338337,Action
338337,Mystery
338337,Sci-Fi
338337,Thriller
118055,Drama
118055,Romance
420238,Adventure
420238,Animation
420238,Comedy
420238,Family
420238,Fantasy
790772,Comedy
790772,Romance
290095,Action
290095,Comedy
290095,Sci-Fi
114781,Action
114781,Thriller
1205537,Action
1205537,Drama
1205537,Thriller
2446980,Biography
2446980,Comedy
2446980,Drama
3300542,Action
3300542,Crime
3300542,Drama
3300542,Thriller
118583,Action
118583,Horror
118583,Sci-Fi
822854,Action
822854,Crime
822854,Drama
822854,Mystery
822854,Thriller
787474,Adventure
787474,Animation
787474,Comedy
787474,Family
787474,Fantasy
120791,Comedy
120791,Drama
120791,Fantasy
120791,Romance
1490017,Action
1490017,Adventure
1490017,Animation
1490017,Comedy
1490017,Family
1490017,Fantasy
385307,Action
385307,Comedy
385307,Crime
253556,Action
253556,Adventure
253556,Fantasy
253556,Sci-Fi
253556,Thriller
1321870,Action
1321870,Crime
1321870,Drama
1321870,Thriller
1045778,Adventure
1045778,Comedy
1057500,Biography
1057500,Drama
1057500,History
1057500,Sport
473705,Crime
473705,Drama
473705,Mystery
473705,Thriller
1135487,Comedy
1135487,Crime
1135487,Romance
1135487,Thriller
120764,Comedy
120764,Family
120764,Sci-Fi
443632,Action
443632,Crime
443632,Thriller
762125,Adventure
762125,Animation
762125,Comedy
762125,Family
762125,Sci-Fi
253754,Action
253754,Adventure
253754,Sci-Fi
253754,Thriller
138524,Comedy
138524,Crime
138524,Romance
2083383,Drama
2083383,Sport
1226273,Crime
1226273,Drama
1226273,Mystery
1226273,Thriller
120004,Horror
120004,Mystery
120004,Sci-Fi
120004,Thriller
289848,Comedy
289848,Crime
1034331,Action
1034331,Crime
1034331,Drama
1034331,Mystery
1034331,Thriller
821642,Biography
821642,Drama
821642,Music
146984,Drama
146984,Fantasy
146984,Sport
181875,Adventure
181875,Comedy
181875,Drama
181875,Music
455499,Animation
455499,Comedy
455499,Family
455499,Fantasy
329774,Action
329774,Adventure
329774,Crime
329774,Thriller
822847,Action
822847,Fantasy
822847,Horror
822847,Sci-Fi
822847,Thriller
165982,Adventure
165982,Animation
165982,Comedy
165982,Drama
165982,Family
165982,Fantasy
165982,Romance
119081,Horror
119081,Sci-Fi
119081,Thriller
848228,Action
848228,Adventure
848228,Sci-Fi
259288,Drama
259288,Fantasy
259288,Mystery
259288,Romance
259288,Thriller
387877,Crime
387877,Drama
387877,Mystery
387877,Thriller
454824,Action
454824,Adventure
454824,Drama
454824,History
454824,Romance
454824,War
272020,Action
272020,Drama
272020,Thriller
134983,Horror
134983,Sci-Fi
134983,Thriller
1837709,Drama
1837709,Fantasy
1837709,Mystery
1837709,Romance
1538403,Fantasy
1538403,Horror
1538403,Mystery
1538403,Romance
765476,Adventure
765476,Comedy
765476,Family
765476,Romance
765476,Sci-Fi
382628,Drama
382628,Horror
382628,Thriller
131369,Comedy
131369,Drama
494238,Adventure
494238,Family
494238,Fantasy
831887,Action
831887,Crime
831887,Fantasy
831887,Thriller
3045616,Action
3045616,Comedy
3045616,Mystery
3045616,Romance
460780,Action
460780,Adventure
460780,Fantasy
460780,Thriller
294357,Adventure
294357,Drama
294357,Romance
294357,War
4591310,Action
4591310,Adventure
4591310,Fantasy
326905,Action
326905,Drama
326905,War
1431045,Action
1431045,Adventure
1431045,Comedy
1431045,Romance
1431045,Sci-Fi
120701,Comedy
120701,Drama
2179136,Action
2179136,Biography
2179136,Drama
2179136,History
2179136,Thriller
2179136,War
115341,Comedy
115341,Family
115341,Fantasy
425123,Comedy
425123,Fantasy
425123,Romance
158622,Comedy
158622,Family
158622,Romance
158622,Sci-Fi
95956,Action
95956,Adventure
95956,Thriller
95956,War
379865,Comedy
379865,Drama
379865,Romance
379865,Sport
2479478,Comedy
2479478,Western
1314228,Comedy
1314228,Drama
1314228,Romance
2234155,Comedy
1220634,Action
1220634,Adventure
1220634,Horror
1220634,Sci-Fi
485985,Action
485985,Adventure
485985,Drama
485985,History
485985,War
159206,Comedy
159206,Romance
118971,Drama
118971,Mystery
118971,Thriller
1232200,Comedy
116136,Action
116136,Adventure
116136,Fantasy
367479,Action
367479,Comedy
367479,Crime
367479,Drama
1071875,Action
1071875,Fantasy
1071875,Thriller
238112,Drama
238112,Music
238112,Romance
238112,War
1986770,Comedy
1986770,Romance
395699,Action
395699,Comedy
395699,Drama
395699,Family
395699,Thriller
351977,Action
351977,Crime
109830,Comedy
109830,Drama
952640,Animation
952640,Comedy
952640,Family
952640,Fantasy
952640,Music
212338,Comedy
114148,Adventure
114148,Animation
114148,Drama
114148,Family
114148,History
114148,Musical
114148,Romance
78346,Action
78346,Adventure
78346,Drama
78346,Romance
78346,Sci-Fi
117218,Comedy
117218,Romance
117218,Sci-Fi
386588,Comedy
386588,Romance
119190,Action
119190,Adventure
119190,Comedy
119190,Family
119190,Romance
328828,Comedy
328828,Romance
1535109,Biography
1535109,Drama
1535109,Thriller
1279935,Comedy
1279935,Crime
1279935,Romance
1279935,Thriller
112642,Comedy
112642,Family
112642,Fantasy
455944,Action
455944,Crime
455944,Thriller
252076,Comedy
252076,Drama
252076,Romance
112740,Action
112740,Drama
112740,Thriller
112740,War
454921,Biography
454921,Drama
408790,Drama
408790,Mystery
408790,Thriller
109635,Drama
109635,Thriller
120632,Drama
120632,Fantasy
120632,Romance
266697,Action
131325,Comedy
118480,Action
118480,Adventure
118480,Drama
118480,Sci-Fi
378194,Action
378194,Crime
378194,Drama
378194,Thriller
98439,Action
98439,Comedy
98439,Crime
98439,Thriller
104070,Comedy
104070,Fantasy
104070,Horror
184894,Action
184894,Adventure
184894,Comedy
184894,Western
116253,Action
116253,Adventure
116253,Thriller
1396218,Comedy
1396218,Family
1396218,Fantasy
865556,Action
865556,Adventure
865556,Fantasy
1621039,Adventure
1621039,Animation
1621039,Comedy
1621039,Family
103644,Action
103644,Horror
103644,Sci-Fi
116250,Biography
116250,Drama
116250,History
116250,Musical
122690,Action
122690,Adventure
122690,Crime
122690,Thriller
116409,Adventure
116409,Drama
116409,Horror
116409,Thriller
1109624,Animation
1109624,Comedy
1109624,Family
1109624,Fantasy
269347,Action
269347,Crime
269347,Drama
269347,Thriller
128278,Drama
128278,Thriller
338466,Comedy
839980,Comedy
839980,Sport
1430626,Adventure
1430626,Animation
1430626,Comedy
1430626,Family
824747,Crime
824747,Drama
824747,Mystery
824747,Thriller
115857,Action
115857,Drama
115857,Sci-Fi
115857,Thriller
116277,Action
116277,Drama
116277,Sport
116277,Thriller
293508,Drama
293508,Musical
293508,Romance
293508,Thriller
414055,Biography
414055,Drama
414055,History
414055,War
402022,Action
402022,Sci-Fi
279111,Drama
