movie_id,director
22879,Frank Borzage
4871980,Bille Woodruff
259974,Mamoru Hosoda
332375,Brian Dannelly
338135,Denys Arcand
75147,Richard Lester
245120,J.S. Cardone
77572,Guy Hamilton
98546,Jay Levey
456554,Nicholaus Goossen
120831,Tamara Jenkins
64116,Sergio Leone
227005,Jon Favreau
1182345,Duncan Jones
415949,Scott Marshall
1529567,Ronan Chapalain
120255,Atom Egoyan
1588337,Xavier Beauvois
914797,Randall Miller
84171,Jerry Belson
110005,Peter Jackson
4337690,Michael Polish
1531663,Dan Rush
120906,Jake Kasdan
361862,Brad Anderson
102307,Paul Schrader
1216491,Michael Cuesta
935075,John Cameron Mitchell
320244,Fenton Bailey
4062536,Jeremy Saulnier
422861,Billy Kent
2800038,James Manera
115734,Wes Anderson
115495,Kevin Spacey
459293,Feroz Abbas Khan
896866,Errol Morris
81291,Dennis Hopper
1465522,Eli Craig
1150947,Nicholas Fackler
39927,Richard Wallace
126261,Morgan J. Freeman
357585,Matthew Hastings
3567288,M. Night Shyamalan
937237,Brian De Palma
305632,Klaus Menzel
1519461,Oren Peli
1437358,Jaume Balagueró
465430,Paul Andrew Williams
1079444,Stephen Herek
488539,Bob Saget
1131732,Jim Amatulli
1798243,William H. Macy
1460798,Barrett Esposito
3703148,Mitch Davis
2063015,Eric Bross
1274586,Paul Schrader
1554921,Vicky Jewson
77294,Peter Hyams
1717210,Marc Bennett
4453560,Mike Mayhall
3838992,Kevin Smith
4511566,Stanton Barrett
284363,Jirí Menzel
1244668,Fatih Akin
117666,Billy Bob Thornton
1687901,Nick Murphy
450278,Eli Roth
423409,Michael Winterbottom
1675192,Jeff Nichols
95484,Frank LaLoggia
446687,Jeremy Brock
2980708,Scott Foley
92076,Tobe Hooper
70518,Sam Peckinpah
1602613,Nicolas Winding Refn
451673,Christophe Ali
1547090,Gabriela Tagliavini
3099638,Shekar
377752,Shona Auerbach
903131,Leonard Farlinger
1646974,Michel Leclerc
2091427,Analeine Cal y Mayor
379976,Tom Kalin
839938,Robert Sarkies
87928,Hugh Wilson
80453,Randal Kleiser
109831,Mike Newell
83929,Amy Heckerling
49513,John Huston
307901,Spike Lee
115736,Lana Wachowski
180093,Darren Aronofsky
38116,Walter Lang
120274,Carlos Saura
91886,Oliver Stone
3014666,Andrew Erwin
246578,Richard Kelly
461336,Beto Gómez
119448,Mike van Diem
283003,Jonas Åkerlund
808526,Todd Solondz
451094,Chan-wook Park
1653911,René Féret
291341,Barry Skolnick
796212,Johnnie To
1629705,Mateo Gil
300140,Lukas Moodysson
838247,Agnieszka Wojtowicz-Vosloo
3683702,Kabir Sadanand
73486,Milos Forman
4386242,Peter DeLuise
75222,Mel Brooks
4387040,Raja Menon
2295722,Ernie Barbarash
857190,Nick Love
203119,Jonathan Glazer
1291652,Daniel Espinosa
298228,Niki Caro
1532957,R. Balki
381940,Ivan Engler
3332064,Joe Wright
475293,Kenny Ortega
119574,Richard Kwietniowski
403358,Timur Bekmambetov
104036,Neil Jordan
84522,Bob Clark
1134854,George A. Romero
335266,Sofia Coppola
75686,Woody Allen
44672,Cecil B. DeMille
1528100,Ridley Scott
285742,Marc Forster
1881002,Henry Hobson
113627,Mike Figgis
2081194,Duane Journey
89907,Dan O'Bannon
71524,Billy Wilder
3181822,Rob Cohen
49875,Carol Reed
842926,Lisa Cholodenko
96256,John Carpenter
57115,John Sturges
399877,William Arntz
2034139,Ed Gass-Donnelly
1065073,Richard Linklater
457513,Woody Allen
133152,Tim Burton
290332,DJ Pooh
199290,DJ Pooh
318374,Wayne Kramer
55184,John Huston
448075,Patrick Stettner
110189,James Melkonian
872230,Wes Craven
464141,J.A. Bayona
2828996,Michael Tiddes
292644,Roger Avary
65112,Alfred Hitchcock
454987,Bob Odenkirk
113101,Allison Anders
274812,Steven Shainberg
360916,Rick de Oliveira
96219,Oliver Stone
118111,Christopher Guest
188863,Jeff Franklin
796375,John Dahl
318761,Mike Mills
873886,Kevin Smith
366780,Dave McKean
770802,Ron Fricke
92615,Ruggero Deodato
1645080,Gavin Wiesen
3346224,Mora Stephens
273982,Mars Callahan
126859,Mike Figgis
2076220,Leos Carax
2382396,David Gordon Green
120122,Stefan Schwartz
95904,Renny Harlin
206226,Robert Lee King
156639,Kevin Allen
2876428,Jorge Ramírez Suárez
1529572,David Schwimmer
218182,Barry Levinson
122906,Sam Miller
2103267,Anne Fontaine
120878,Dan Ireland
319769,Fernando León de Aranoa
1464580,Jim Mickle
119502,Stephen Kay
2199543,Karim Aïnouz
1719071,Sam Levinson
1422136,Julian Gilbey
298482,Vincenzo Natali
3155604,Aleksandr Veledinskiy
68156,Peter H. Hunt
1844203,Ruba Nadda
20960,Howard Hughes
491109,Edward Burns
3533916,Phil Joanou
1316536,Sean Byrne
1854582,Chris Stokes
2395247,Mark Griffiths
2414822,Bruce Macdonald
2638144,Timur Bekmambetov
60665,Fred Zinnemann
74958,Sidney Lumet
31381,Victor Fleming
2403393,Richard Raymond
59418,Sam Peckinpah
1056477,Alan Jacobs
42200,George Sidney
1341167,Christopher Morris
373747,Andrucha Waddington
1303828,Peter Stebbings
40694,Vincente Minnelli
808285,Dagur Kári
464049,Nicholas Hytner
1401152,Jaume Collet-Serra
64665,John Schlesinger
80339,Jim Abrahams
4340720,Kevin Carraway
113118,F. Gary Gray
107554,Albert Hughes
92796,Michael Gornick
65446,Sam Peckinpah
61809,Richard Brooks
53131,Fred Zinnemann
60490,Jack Smight
68611,Alfred Hitchcock
4263482,Robert Eggers
131436,Michael Martin
117628,Edward Burns
120684,Bill Condon
1305806,Juan José Campanella
88993,George A. Romero
1015474,Gideon Raff
92991,Sam Raimi
258038,Louis C.K.
2724064,Anthony C. Ferrante
175996,Salvador Carrasco
1740707,André Øvredal
480251,Robert Cary
1298649,Akiva Schaffer
380817,Adam Rapp
367631,Angela Robinson
3103166,Warren P. Sonoda
1074191,Amanda Gusack
138862,Avi Nesher
1002561,Charles Adelman
2166834,Jay Oliva
5001130,Charles Ferguson
2379386,Uwe Boll
2761578,Mark Young
2073661,Daniel Petrie Jr.
1800337,Antonio Simoncini
76141,Mel Brooks
428803,Luc Jacquet
1615147,J.C. Chandor
1753460,Eldar Rapaport
1024715,Clark Gregg
2582802,Damien Chazelle
317248,Fernando Meirelles
188674,Justin Kerrigan
1850418,Nathan Frankowski
783238,Karen Moncrieff
2106476,Thomas Vinterberg
85334,Bob Clark
482463,Alejandro Monteverde
83739,Mark L. Lester
2796678,Jennifer Finnigan
144178,Eric Styles
1068646,Laurent Cantet
63522,Roman Polanski
56217,John Ford
1185836,Max Mayer
390221,Joshua Marston
1532503,Mike Mills
426459,John Gulager
77975,John Landis
58150,Guy Hamilton
2099556,Brandon Cronenberg
38650,Frank Capra
117951,Danny Boyle
236388,Spike Lee
1536044,Tod Williams
166396,Kirk Jones
310793,Michael Moore
3125472,Yimou Zhang
89686,Jack Sholder
91867,James Ivory
2184339,James DeMonaco
1922777,Scott Derrickson
327036,David Raynr
51459,Richard Brooks
65462,Ted Post
118570,Charles Martin Smith
235679,Kunihiko Yuyama
91080,Tom McLoughlin
50212,David Lean
100666,Patrick Read Johnson
74512,Alfred Hitchcock
53604,Billy Wilder
107254,Adam Marcus
61107,Alfred Hitchcock
425598,Michel Gondry
3205376,John Maclean
89444,Michael Schultz
1097013,Benny Boom
53793,Richard Brooks
55031,Stanley Kramer
160298,David Raynr
40724,Howard Hawks
490196,Nnegest Likké
2209418,Richard Linklater
94118,Christopher Leitch
95863,Don Coscarelli
399901,Michael Schultz
296166,Patricia Cardoso
240200,Deepa Mehta
166175,Damien O'Donnell
174336,Peter M. Cohen
116743,Mira Nair
878835,Nicole Holofcener
67992,Mel Stuart
108517,Anthony Hickox
118541,Tom Schulman
77405,Terrence Malick
268690,Jill Sprecher
155776,Darren Stein
115632,Julian Schnabel
2347569,Noah Baumbach
468565,Gavin Hood
147612,Todd Solondz
337996,George Gallo
3099498,Kevin Smith
364569,Chan-wook Park
1462054,David Nixon
1640459,Jason Eisener
3367294,Enrique Begne
116361,Matthew Bright
785025,Michael Landon Jr.
1232776,Andrea Arnold
1667307,Whit Stillman
1920849,Leslye Headland
403118,Bobby Roth
1855401,Tim Heidecker
2039393,Rupert Wyatt
420206,Marco Kreuzpaintner
1282046,Kate Connor
1148200,Deon Taylor
162236,Jason Alexander
1535616,Xavier Gens
1346961,Conor McPherson
1841642,Will Canon
385890,Philip Zlotorynski
1014759,Tim Burton
1390404,Lance Kawas
1151410,Francesca Gregorini
1922679,Marcio Garcia
2398249,David Wain
2417650,Craig Moss
1754264,Michael Jai White
62138,John Boorman
1252289,Paolo Monico
2229377,Youssef Delara
1327601,Darin Scott
2048865,Christian Sesma
95354,Monte Hellman
1661199,Kenneth Branagh
1085382,Brian Caunter
482461,Chris D'Arienzo
140888,Walter Salles
55312,Frank Capra
3511596,Isaac Florentine
439478,Susan Seidelman
2837336,Michael Polish
1152822,Heidi Ewing
75005,Richard Donner
338095,Alexandre Aja
1509803,Leon Ford
3551400,Hank Braxtan
410097,Craig Brewer
53291,Billy Wilder
95179,John Carl Buechler
32138,Victor Fleming
72431,Mel Brooks
848557,George A. Romero
456144,Rajkumar Hirani
120402,Victor Nunez
78872,Carroll Ballard
4080386,Rohit Jugraj
1095423,Thorbjørn Christoffersen
57007,John Ford
116729,Alex van Warmerdam
35959,Victor Fleming
71230,Mel Brooks
87298,Joseph Zito
2718492,Pawel Pawlikowski
93512,James Ivory
453453,Frank Sebastiano
138304,Rand Ravich
389326,Stacy Peralta
480669,Nacho Vigalondo
851515,Hao Ning
857295,Tony Giglio
45152,Stanley Donen
1227378,Joe Cross
2243537,Michael Tiddes
2247692,Dinesh D'Souza
1311067,Rob Zombie
117887,Tom Hanks
85636,Tommy Lee Wallace
67065,Don Taylor
57163,Martin Ritt
2609912,Leslie Small
102494,Gus Van Sant
333766,Zach Braff
112471,Richard Linklater
380732,Éric Tessier
186253,Alison Maclean
384504,Alice Wu
940585,Sarah Gavron
1990314,Jake Schreier
314412,Isabel Coixet
1714206,James Ponsoldt
283465,Randall Miller
815241,Larry Charles
1294164,Joshua Tickell
472200,Tim Boxell
364725,Rawson Marshall Thurber
465407,Michael D. Sellers
1484522,Reed Cowan
1049405,James Dodson
187696,Stefan Ruzowitzky
804529,Alex Rivera
1512235,James Gunn
1663628,John Murlowski
3300572,Benni Diez
3333870,Danny Perez
116404,Spike Lee
486028,Robby Henson
387808,Mike Judge
2945796,Zackary Adler
480025,Shane Meadows
2040578,Dominic Burns
36628,George Sidney
1307926,Carmen Marron
118925,Tim McCanlies
44030,George Sidney
1470020,Mario Van Peebles
92695,Jerry Rees
32455,James Algar
67116,William Friedkin
3111864,Jaco Booyens
83972,Steve Miner
89173,Danny Steinmann
810928,Michael Landon Jr.
4056738,Jon Gunn
1086841,Hayley Cloake
38213,Tay Garnett
3032282,Shyam Madiraju
449000,Harmage Singh Kalirai
1995477,Rita Merson
816539,Jon Knautz
36868,William Wyler
242193,Larry Clark
279064,Petter Næss
2460506,Robert Fontaine
1038988,Jaume Balagueró
1675312,Patricia Cardoso
2317796,Dan Perri
3561236,Neil Mcenery-West
2215673,Anthony O'Brien
57076,Terence Young
98503,Michael Herz
70707,Woody Allen
3235888,David Robert Mitchell
68555,Woody Allen
56592,Robert Mulligan
82694,George Miller
111512,Chia-Liang Liu
56193,Stanley Kubrick
171804,Kimberly Peirce
1767382,Chris Kentis
405094,Florian Henckel von Donnersmarck
1630036,Alex Kendrick
54997,Robert Rossen
32273,Jack Conway
286244,Sylvain Chomet
120321,Chris Eyre
305206,Shari Springer Berman
381681,Richard Linklater
245712,Alejandro G. Iñárritu
328538,Catherine Hardwicke
39416,Elia Kazan
1399683,Debra Granik
379557,Kevin Macdonald
29852,Henry King
415978,Miranda July
1645089,Charles Ferguson
3787590,Max Joseph
165798,Jim Jarmusch
433387,David Ayer
3268668,Jerry Jameson
290212,Steven Soderbergh
90327,Kevin Tenney
116477,Kenneth Branagh
367027,John Cameron Mitchell
1185616,Ari Folman
349159,Gary Rogers
912593,Charles Ferguson
3172532,Marielle Heller
925248,David Sington
1518812,Kelly Reichardt
418753,Fenton Bailey
229340,Bob Giraldi
118866,Jill Sprecher
1695994,Huck Botko
90095,Luc Besson
372334,David Duchovny
780622,Mitchell Lichtenstein
118736,Lance Mungia
249588,Kundan Shah
388139,Michael Dowse
1276105,Hue Rhodes
120391,Shane Meadows
3018070,Roland Emmerich
1050739,Jugal Hansraj
338497,Danny Provenzano
1390539,Bill Muir
2474024,Richard LaGravenese
1105512,Noah Buschel
107953,Brian Yuzna
449061,Hunter Richards
423169,Laurie Collyer
265808,Bruce McCulloch
3118452,Aaron Hann
1020530,James Watkins
2226519,Catherine Hardwicke
1020885,Phil Claydon
783532,Ralph Ziman
363095,John Simpson
1703199,Colin Minihan
2126362,Conor McMahon
959329,Chris Shadley
4704314,Simon Napier-Bell
66808,Woody Allen
1734586,Simon Yin
796355,Jeff Crook
40525,Orson Welles
1090671,Dave Payne
165361,James Cox
1272886,Jonas Åkerlund
2234025,Brad Copeland
1754633,Paul Bunnell
1462901,Phil Morrison
62235,Harald Reinl
2024506,James Cox
60438,Richard Lester
850669,Michael Moore
1220217,Tanner Beard
3499458,Scott Dow
1772261,Derick Martini
4416518,Jerry Dugan
91860,Tim Hunter
322659,Michael Polish
3528666,William Kaufman
1462758,Rodrigo Cortés
1440292,Richard Ayoade
2486682,Jehane Noujaim
486751,Pascal Arnold
1939659,Kimberly Peirce
2321163,Remo
87800,Wes Craven
1155592,James Marsh
4519006,John Laing
3262990,Jamal Hill
1320244,Daniel Stamm
1266029,Sam Taylor-Johnson
44081,Elia Kazan
57012,Stanley Kubrick
313196,Carlos Carrera
2125435,Benh Zeitlin
69768,J. Lee Thompson
210299,Maggie Greenwald
1562568,Vera Farmiga
3566698,Vijay Chandar
1743720,Morgan Spurlock
106792,Jonathan Wacks
378906,Khyentse Norbu
61747,Ted Post
44533,Richard Brooks
822858,Tony Krantz
4058122,Mitchell Altieri
2645670,W.D. Hogan
1653002,Corey Grant
130827,Tom Tykwer
303361,Lucky McKee
2475846,Richard Boddington
2100573,David Hunt
796307,Patricia Riggen
68408,J. Lee Thompson
247425,Todd Field
1242432,Steven R. Monroe
162360,Mark Illsley
382189,Pawel Pawlikowski
2350496,Ritesh Batra
381717,Sally Potter
30993,Frank Capra
45793,Fred Zinnemann
41866,John Ford
2349460,Brad J. Silverman
166195,Dave Meyers
1289419,David M. Matthews
825236,Nadine Labaki
2872724,Lluís Quílez
476643,Eytan Fox
71360,Francis Ford Coppola
442764,Romesh Sharma
64990,François Truffaut
322700,Adam Goldberg
3832096,Travis Zariwny
363547,Zack Snyder
473308,Adrienne Shelly
92675,Newt Arnold
31679,Frank Capra
113540,Larry Clark
367089,Noah Baumbach
264761,Charles Herman-Wurmfeld
1428556,Yimou Zhang
3082898,John Stockwell
38109,Alfred Hitchcock
109759,Atom Egoyan
118789,Vincent Gallo
1591095,James Wan
87995,Alex Cox
247586,Fabián Bielinsky
2309788,Dror Moreh
357110,Rebecca Miller
1758795,Maggie Carey
110265,Roger Avary
247199,Henry Bean
453548,David Gordon Green
3139764,Simeon Rice
261983,Brad Anderson
391229,Jeff Garlin
1450328,Qasim Basir
422401,Adam Green
27977,Charles Chaplin
286162,Pete Jones
489235,Bruce Campbell
436742,Mark Brown
3110770,Adam Carolla
395543,Ira Sachs
1562847,John Sayles
1226681,Bruce McDonald
1087527,James Mottern
2265431,Jaime Zevallos
1731697,Rob Zombie
3504048,Gerard Johnstone
473107,Robert Greenwald
475271,David Ray
1639397,Dave Rodriguez
2017486,Nae Caranfil
3626436,David Winning
1105355,Frank Lotito
3781616,Timothy Woodward Jr.
790724,Christopher McQuarrie
3526286,Tara Subkoff
1236254,Russell Friedenberg
29583,William Cottrell
300270,Lucrecia Martel
63592,Edward Dmytryk
374639,Zak Penn
4063178,Alex Ranarivelo
2577172,Jon Knautz
3230082,Mathieu Amalric
464054,David Worth
60153,Leslie H. Martinson
120735,Guy Ritchie
3551840,Robert M. Young
154420,Thomas Vinterberg
117958,Steve Buscemi
433398,Ham Tran
190255,Rich Cowan
1480658,Boris Rodriguez
120749,Harold Becker
2640460,Sadyk Sher-Niyaz
87130,Paul Donovan
317640,Jonathan Kesselman
470869,Arjun Sablok
1498870,Craig Moss
1147684,Tyler Oliver
32976,Alfred Hitchcock
82418,Steve Miner
37884,Billy Wilder
87015,Douglas Cheek
1869425,Youssef Delara
1212022,Deryck Broom
46126,Henry Hathaway
33729,John Ford
3104930,Spike Lee
98724,Steven Soderbergh
387564,James Wan
247745,Jay Chandrasekhar
1681370,Giovanni Zelko
2414046,Claudia Sainte-Luce
970416,Scott Derrickson
265343,Mira Nair
203230,Kenneth Lonergan
48750,Alfred Hitchcock
425210,Paul McGuigan
179116,Jamie Babbit
2051894,David Boyd
105236,Quentin Tarantino
32264,Walter Lang
60196,Sergio Leone
3742378,Anna Muylaert
1758575,Steve Taylor
283323,Kurt Voss
2035599,Léa Pool
976025,James David Pasternak
1879030,Laurent Bouhnik
1349485,Tom Sanchez
338075,David Caffrey
806147,Adam Jay Epstein
27438,Michael Curtiz
1641388,Justin Thomas Ostensen
2180333,Brenton Spencer
106233,Rob Bowman
65579,Ossie Davis
1943014,Jay Alaimo
2622294,Dylan Bank
348333,Rob McKittrick
419677,Shane Meadows
91671,Jeff Burr
304692,Harry Gantz
293113,Guy Maddin
850667,Regardt van den Bergh
1534085,Panos Cosmatos
1899353,Gareth Evans
923653,Matthew R. Anderson
3043194,Joe Marino
34583,Michael Curtiz
816556,Joel Anderson
1434447,Shimit Amin
67756,Douglas Trumbull
75148,John G. Avildsen
2723576,Mona Fastvold
80749,John Carpenter
57590,Tony Richardson
3713166,Levan Gabriadze
75314,Martin Scorsese
82533,Joe Dante
55928,Terence Young
1991245,Bradley Parker
93177,Clive Barker
4824308,Harold Cronk
384286,Jeff Wadlow
188640,Takao Okawara
1120985,Derek Cianfrance
407265,Duncan Tucker
1560985,William Brent Bell
65466,Russ Meyer
49452,Robert D. Webb
497116,Davis Guggenheim
41841,Allan Dwan
893382,Martin Scorsese
2403021,Eli Roth
2248739,Andrew Steggall
1866249,Ben Lewin
1286537,Robert Kenner
1720182,Andrew Erwin
119778,Brad Anderson
467406,Jason Reitman
1571249,Craig Johnson
1441326,Sean Durkin
2910274,Gillian Robespierre
978759,Courtney Hunt
2396566,Morgan Neville
124179,James Toback
118113,Nicole Holofcener
119164,Peter Cattaneo
489037,Chris Paine
222850,Greg Berlanti
281686,Don Coscarelli
1051904,Rob Letterman
139615,Marc Levin
268200,Richard Dutcher
248012,Khalid Mohamed
82517,Mel Brooks
124819,Trey Parker
299458,David Gordon Green
119019,Finn Taylor
290145,Karen Moncrieff
160498,José Luis Valenzuela
2479800,Gia Coppola
1077262,Scandar Copti
477139,Goran Dukic
2884206,Mike Cahill
357470,Efram Potelle
380510,Peter Jackson
2375605,Joshua Oppenheimer
854678,Alex Gibney
489247,Paul Crowder
428609,Rohit Jagessar
233699,Griffin Dunne
2361700,Anthony Powell
3214286,Kief Davidson
1907639,Johnny Remo
454431,Vivek Agnihotri
1172994,Ti West
1334553,Nick Tomnay
120813,John Hamburg
155197,Nickolas Perry
161743,Dan Zukovic
181836,Craig Mazin
1130087,Becky Smith
472259,Eric Nicholas
3277624,Benjamin Dickinson
479162,Hal Haberman
124137,Darren Stein
401462,A. Raven Cruz
487156,Brian Trenchard-Smith
271020,Frank Whaley
2852376,Amat Escalante
4590482,Wajahat Rauf
323120,Katherine Brooks
3145220,David Cross
425151,Randall Rubin
1414361,Robert Bennett
60816,Guy Hamilton
393616,Mary Pat Kelly
1014806,Lori Petty
867270,Charlie Levi
1134674,Kevin Hamedani
2149137,David DeCoteau
3289362,Mikel Rueda
1679248,Stefan C. Schaefer
826751,Michael Taliferro
3359872,David DeCoteau
1930294,Katie Aselton
1838722,Robert Heath
825728,D. Stevens
2655734,Jeffrey St. Jules
2165765,Robert Hall
2446502,K. King
1604100,Jonathan Meyers
1924429,Danny Boyle
62794,Ralph Nelson
2011276,Blair Erickson
2505294,Allison Burnett
825346,Richard Schenkman
2141739,Sanjay Rawal
47296,Elia Kazan
1726589,Kat Coiro
1032846,Cristian Mungiu
3034146,Brian Dorton
424136,David Slade
414951,Jamie Babbit
1684628,Maryam Keshavarz
2334649,Ryan Coogler
1935902,Ramaa Mosley
34492,James Algar
814130,Charles Herman-Wurmfeld
882977,Ric Roman Waugh
345551,C. Jay Cox
1852001,Mariette Monpierre
2388621,Tommy Oliver
1996264,Jamie Travis
1405365,Lee Toland Krieger
295725,Rich Christiano
490166,Paul Andrew Williams
4733536,Nick Love
2311428,Natalie Bible'
1832382,Asghar Farhadi
1349478,Justin Molotnikov
114906,Todd Solondz
108000,Victor Nunez
316188,Peter Sollett
18737,Georg Wilhelm Pabst
870118,Daniel Davila
356453,Jorge Gaggero
158583,Rod Lurie
339419,Michael Burke
186719,Catherine Jelski
3569356,Shane Dawson
1278340,Tommy Wirkola
373283,Ryan Little
2164708,Clark Baker
69704,George Lucas
815181,Robert Greenwald
455326,Matt Maiellaro
1862079,Colin Trevorrow
1999192,Leslie Small
1788391,Ben Wheatley
1594562,Ti West
1139668,David S. Goyer
65571,Bernardo Bertolucci
308411,Neil Burger
988849,Oliver Blackburn
490076,Jonathan Levine
997143,Christopher Hutson
44706,Fred Zinnemann
110057,Steve James
436724,David LaChapelle
2983582,Joseph Kosinski
242587,Michael Cuesta
1015471,Caryn Waechter
964179,Emily Dell
360717,Peter Jackson
397065,Jaume Collet-Serra
468489,Ryan Fleck
133117,Jennifer Wynne Farmer
126938,Christopher Scott Cherot
4044464,H.M. Coakley
2187884,Randy Moore
1510934,Chris Atkins
2139721,Bill Benenson
1799508,Ryan Smith
2380301,Travis Romero
2016335,Anna Mastro
27125,Mark Sandrich
185937,Daniel Myrick
66580,Michael Wadleigh
76257,John Landis
243415,Jon Gunn
1074931,Gene Teigland
149964,Scott Ziehl
2052015,Richard Montoya
4333662,Johanna Schwartz
331225,William Gazecki
3130704,Lance McDaniel
5078326,Thomas Lilti
2263814,Michael Walker
58182,Richard Lester
1981703,U. Roberto Romano
85871,Amy Holden Jones
4374230,Blaz Zavrsnik
1129423,Alex Kendrick
2768766,Pan Nalin
71206,Joe Camp
374102,Chris Kentis
1692084,Matt Walsh
76271,John 'Bud' Cardos
438205,Marilyn Agrelo
340377,Tom McCarthy
1270286,Brian Baugh
492506,Patrick Creadon
218043,Barry W. Blaustein
306069,Kurt Hale
368913,Siddiq Barmak
1976608,Joseph Dorman
212974,Greg Harrison
341540,Kurt Hale
162830,Michael Polish
377091,Jacob Aaron Estes
119338,Morgan J. Freeman
244094,Eric Schaeffer
326806,Neema Barnette
385056,Steve Buscemi
2265398,Joe Swanberg
2654360,Molly Bernstein
47478,Akira Kurosawa
1606829,Marius A. Markevicius
104567,Tom DiCillo
843850,Justin Lin
1612774,Quentin Dupieux
2224026,Tim Johnson
893346,C. Jay Cox
266971,Alex Smith
1470827,Gareth Edwards
377043,Jonathan Parker
489212,Sol Tryon
1865346,Alex Craig Mann
843270,Hao Ning
486541,Stephen Kijak
228277,Marc Forster
3297330,Andrew Niccol
455556,Daston Kalili
2825768,William Gazecki
1937264,Ol Parker
1884318,Michael Hoffman Jr.
3417110,Patrick Gilles
2909932,Georgia Hilton
275022,Tamra Davis
1631707,Jack Heller
2275671,Fernando Baez Mella
3152288,Warren Sheppard
3892618,Darren Lynn Bousman
2190180,Justin Paul Miller
4062896,Joel Paul Reisig
2246526,Catherine Gund
3846442,Luke Dye
1623205,Sam Raimi
90190,Michael Herz
102989,Matty Rich
280491,Paul Greengrass
2111292,Alec Asten
435623,Hans Canosa
462485,Lloyd Kaufman
2112209,Matthew Watts
24034,Lloyd Bacon
4273494,Joe Kenemore
100142,Whit Stillman
382330,Kay Pollak
1958007,Eric England
374900,Jared Hess
2359024,Jeremy Saulnier
1179904,Oren Peli
275309,Stacy Peralta
71853,Terry Gilliam
451176,Richard Glatzer
396041,Sue Corcoran
390538,Jonathan Caouette
1560957,Ray Griggs
2403415,Matt Jackson
82307,Lucio Fulci
1033643,Tom Vaughan
402249,Paul Fox
91578,Stephen Frears
299863,Ari Kirschenbaum
414510,Cassandra Nicolaou
69467,Ingmar Bergman
6864,D.W. Griffith
120370,Roger Nygard
19729,Harry Beaumont
83907,Sam Raimi
2103217,Franck Khalfoun
3457376,Mor Loushy
436613,Henry Alex Rubin
92548,Sam Firstenberg
468442,Doug Block
4162992,Chad Kapper
77651,John Carpenter
50083,Sidney Lumet
843358,Paul Fierlinger
25316,Frank Capra
1379182,Yorgos Lanthimos
343121,Lauren Lazin
161023,Gavin O'Connor
114194,Gregory Widen
115856,Cédric Klapisch
311648,Peter Hedges
118717,Niall Johnson
468526,Kelly Reichardt
1152850,Kelly Reichardt
1314190,Eric Mendelsohn
59592,Jean-Luc Godard
474361,Florence Ayisi
221809,Pan Nalin
58414,Michael Roemer
128214,Jesse Peretz
366444,Eddie O'Flaherty
421237,Babar Ahmed
445922,Julie Taymor
2912776,John D. Hancock
72856,Paul Bartel
1241226,Bruce Dellis
100146,Pece Dingo
393049,Jerome Elston Scott
3904272,Étienne Faure
82467,Herb Freed
1568341,Jack Perez
1971352,Craig Zobel
118842,Kevin Smith
258273,Nicole Holofcener
1328873,Ken Del Conte
280477,Justin Lin
113416,Maria Maggenti
200530,Miguel Arteta
203289,Piyush Dinker Pandya
3976258,Daniel Columbie
123755,Vincenzo Natali
116931,Emma-Kate Croghan
119346,Bill Plympton
368089,Greg Harrison
1758692,Drake Doremus
1991199,Al Franklin
173390,Allison Anders
436607,Michael Kang
2292959,Paul Schrader
389235,Lori Silverbush
952682,Jeff Nichols
1258197,Stuart Hazeldine
127302,Hilary Brougher
1270792,Rachel Goldenberg
1360826,Corbin Bernsen
1071804,Jamin Winans
1640714,Tom Seidman
1003002,Jason Naumann
82122,Matt Cimber
3564748,Sam Martin
2363439,Andrew Hyatt
140340,Dan Curtis
3421204,Joel Paul Reisig
2559658,Kristin Rizzo
15624,King Vidor
469690,Ward Roberts
2290113,Zoran Lisinac
1172570,Nicolas Winding Refn
3210710,James O'Brien
1781784,Tom Putnam
182508,Jon Shear
168192,Al Silliman Jr.
45546,Eugène Lourié
46672,Richard Fleischer
79501,George Miller
117802,Doug Liman
58461,Sergio Leone
24548,Lowell Sherman
420723,Maurizio Benazzo
1544600,David G. Evans
1211890,Ava DuVernay
1517177,Tom Tykwer
303313,Sherman Alexie
1301130,Justin Dillon
2053463,Steven Soderbergh
388230,Stevan Mena
2690560,Adam Rifkin
1152827,Eric Valette
923600,Jay Duplass
3565836,Livingston Oden
437123,Chris Marker
48452,Carl Theodor Dreyer
944101,Marianna Palka
756683,Richard Schenkman
446055,Ricki Stern
412366,Nadia Tass
448182,James Kerwin
1989646,C. Fraser Press
3666210,Rania Attieh
1702455,Sharon Greytak
118849,Majid Majidi
1714210,Andrew Haigh
91939,Spike Lee
2421956,Cary Bell
4707756,Nicolae Constantin Tanase
1549572,Mike Cahill
1666335,Jason Stone
67810,Melvin Van Peebles
3581098,Ken Roht
271219,Gary Winick
907657,John Carney
217894,Robinson Devor
1333668,Michel Orion Scott
1743993,Pat Holden
1934172,Eric Bugbee
72271,Tobe Hooper
59026,Bill Melendez
2780714,Dena Seidel
2403815,Deborah Anderson
4219836,Sara Newens
98213,Michael Moore
83722,Paul Schrader
2125430,Sai Varadan
1748207,Zal Batmanglij
2638024,Amal Al-Agroobi
488873,Andrew Berends
1742336,Lynn Shelton
4607906,Valentine
796314,David Hewlett
63350,George A. Romero
58701,Jean-Luc Godard
4196450,Nate Parker
339921,Nathan Smith Jones
